,index,pe_ratio,pb_ratio,market_cap,return_on_asset_net_profit,du_return_on_equity,ev,earnings_per_share,revenue,total_expense,date,return
2053,600570.XSHG,28.2288,5.2399,6605516736,5.288,6.96,8035985499,0.14,554063303,544472606.8,2012/10/31,-0.037771191
2054,600583.XSHG,28.628,2.1483,21002976000,2.4496,4.7958,30104850300,0.12,7673650476,7146948027,2012/10/31,-0.070362173
2055,600588.XSHG,24.0973,4.0799,10838460323,0.2139,0.1133,16004075898,0.003,2456640466,2607892249,2012/10/31,-0.209578608
2056,600606.XSHG,25.9326,1.3544,2824844485,0.4771,1.2808,6424135171,0.052,271830865.8,331145311.9,2012/10/31,-0.113768813
2057,600637.XSHG,36.4839,5.9916,17741815675,11.5393,14.1272,18428278787,0.352,1446061181,1028419641,2012/10/31,-0.141869251
2058,600649.XSHG,9.2859,1.0666,14310237651,4.921,10.3247,28137461455,0.45,3906237955,3627888541,2012/10/31,-0.008348669
2059,600660.XSHG,9.3573,2.1339,14060964051,9.2945,18.0542,19886051461,0.58,7545999235,6169642053,2012/10/31,0.024210124
2060,600663.XSHG,30.8334,1.7051,18975669440,2.3689,5.8738,36452358910,0.3457,2259316366,1525693624,2012/10/31,-0.045280528
2061,600674.XSHG,33.0505,1.6574,14143994793,3.3132,6.0657,20417342922,0.2332,813601281.8,748177497.4,2012/10/31,0.06415862
2062,600682.XSHG,17.5683,2.3428,3006318937,4.0227,11.8169,5250236310,0.4,1972192625,1894149721,2012/10/31,-0.094157991
2063,600690.XSHG,9.5945,2.861,30503048854,8.3276,29.0643,60035714673,1.028,60627185164,56890276916,2012/10/31,-0.017607027
2064,600703.XSHG,19.3287,3.3344,19667467629,6.4754,11.5316,27470662826,0.46,2352635306,1935578617,2012/10/31,-0.062406335
2065,600704.XSHG,11.1089,1.3681,4932818180,1.9691,9.3893,24445237128,0.4131,27864027368,27307105757,2012/10/31,-0.104167394
2066,600705.XSHG,18.4659,3.1172,15894589587,2.3451,11.693,54868969857,0.4,3184099965,1874990435,2012/10/31,-0.007649117
2067,600739.XSHG,21.2265,1.8212,18873936755,5.6398,6.7795,24294220352,0.4962,7643541378,7139369369,2012/10/31,-0.062903695
2068,600741.XSHG,7.456,1.268,22887153551,9.6105,13.6954,42489503486,0.918,43281394975,39916754097,2012/10/31,0.04741289
2069,600795.XSHG,9.5107,1.3359,37409604329,1.7691,8.476,1.94E+11,0.152,40785334850,38184295674,2012/10/31,-0.045305484
2070,600804.XSHG,45.407,2.1166,7830297990,2.3577,4.5742,12454380728,0.12,1816239436,1723921346,2012/10/31,-0.035899883
2071,600816.XSHG,26.7343,9.4951,5998790167,13.7263,22.0447,6792430494,0.2853,296798059.1,137444911.7,2012/10/31,-0.262688985
2072,600820.XSHG,9.4863,0.9635,10259408723,2.3771,7.5209,43274852441,0.59,11952378752,12070993442,2012/10/31,0.011378679
2073,600827.XSHG,12.1696,1.2496,14779013552,3.4357,8.7387,36922022197,0.58,36840251573,35404774398,2012/10/31,-0.151513218
2074,600886.XSHG,25.76,1.397,16708858433,1.0342,5.7234,1.26E+11,0.1215,17863621703,16416358890,2012/10/31,0.103167907
2075,600887.XSHG,19.7314,4.9622,34674620895,7.022,21.0008,45385647139,0.85,32909194011,31579462838,2012/10/31,-0.0834523
2076,600893.XSHG,44.3752,2.9131,11985305596,2.155,4.7236,17097672868,0.18,4807351273,4591748252,2012/10/31,-0.07909935
2077,600895.XSHG,17.3561,1.6471,10066482075,0.9668,2.419,20999176306,0.1,990928789.2,1012813573,2012/10/31,-0.058462579
2078,600900.XSHG,10.579,1.4634,1.06E+11,5.4443,12.2884,1.90E+11,0.5237,20035106797,10917273083,2012/10/31,-0.009347218
2079,600999.XSHG,32.5644,1.8129,44560114365,1.6908,4.8682,95828835191,0.2611,3586082968,2121594889,2012/10/31,-0.13284316
2080,601006.XSHG,7.9818,1.365,89795420606,9.2317,13.6114,1.18E+11,0.59,33478802188,23659426046,2012/10/31,0.043066709
2081,601009.XSHG,5.868,0.954,22504513611,0.9741,13.0935,3.30E+11,1,6807475259,3173199534,2012/10/31,0.002672304
2082,601012.XSHG,56.1469,1.1898,3511176480,0.3984,0.6477,5554565640,0.03,1211764237,1232360147,2012/10/31,-0.076685826
2083,601018.XSHG,11.1287,1.182,31360000000,6.506,8.6546,40240842000,0.17,5833988000,3951208000,2012/10/31,0
2084,601099.XSHG,220.2976,4.5509,9425774699,0.1718,0.3902,11992310297,0.005,349748063.8,315098723.8,2012/10/31,-0.156130139
2085,601117.XSHG,10.519,1.918,32755120000,4.3066,13.0096,70091186941,0.43,39100348940,36548958106,2012/10/31,0.066260399
2086,601118.XSHG,79.5711,2.4116,21700067232,2.0794,2.4527,25234585484,0.06,7246929251,7032199454,2012/10/31,-0.143101043
2087,601166.XSHG,4.0459,0.9778,1.34E+11,0.9858,20.815,2.94E+12,1.63,63522000000,28548000000,2012/10/31,0.020958084
2088,601169.XSHG,5.4171,0.8621,60369094438,0.9619,16.5592,1.11E+12,1.19,20361718000,7688770000,2012/10/31,0.049545772
2089,601216.XSHG,18.6782,1.4777,7782400000,4.2274,6.1919,10576948500,0.2485,2699640133,2309054665,2012/10/31,-0.16441398
2090,601377.XSHG,50.8518,2.7042,22550000000,2.3701,4.9005,33072861349,0.19,1926169215,1303996236,2012/10/31,-0.106341036
2091,601555.XSHG,71.7444,2.2257,16480000000,1.541,3.0744,23847056776,0.11,988537552.8,719607796.7,2012/10/31,-0.216013366
2092,601608.XSHG,11.839,1.4486,10302400000,3.4474,9.6124,19773194647,0.22,4877658270,4366540042,2012/10/31,-0.114369256
2093,601668.XSHG,6.2326,0.9461,91200000000,2.6959,11.4862,5.46E+11,0.36,3.94E+11,3.76E+11,2012/10/31,0.026293436
2094,601669.XSHG,8.3392,1.0961,32736000000,1.7877,10.0869,1.74E+11,0.3001,88301551615,84700076878,2012/10/31,-0.067432617
2095,601688.XSHG,28.849,1.7131,51856000000,1.7129,4.0172,94162460075,0.24,4512502272,2796546292,2012/10/31,-0.180345534
2096,601718.XSHG,16.6338,1.1738,11532430000,3.8366,6.3517,17633640077,0.1577,21643578831,20959848399,2012/10/31,-0.073581746
2097,601788.XSHG,35.1679,1.8793,39682980000,2.0802,4.4486,70872034525,0.28,2841976601,1682114873,2012/10/31,-0.121451552
2098,601818.XSHG,4.7004,0.986,1.08E+11,0.9647,18.4875,2.21E+12,0.47,44378000000,19098000000,2012/10/31,-0.03371452
2099,601872.XSHG,374.7776,0.92,11330212341,0.3653,0.625,18550207647,0.0169,2217780245,2194908795,2012/10/31,-0.029171175
2100,601877.XSHG,13.5579,3.5686,15346350000,10.7319,19.8905,19307403102,0.91,7766650076,6564619405,2012/10/31,0.049767307
2101,601888.XSHG,29.5389,4.9839,26787200000,10.7833,15.4895,27844497084,0.8849,11481702944,10414194272,2012/10/31,-0.15078618
2102,601901.XSHG,67.5964,1.8628,25925000000,1.296,2.4512,38101222201,0.09,1731713037,1089783158,2012/10/31,-0.120014373
2103,601933.XSHG,45.4397,4.6014,19558413000,3.344,8.0679,24208169947,0.22,17890816602,17492947842,2012/10/31,-0.129566868
2104,601958.XSHG,57.8516,2.7138,36202501368,2.7444,2.9202,38838025820,0.121,6465392044,6009007284,2012/10/31,-0.091802471
2105,601989.XSHG,15.8435,1.5713,65858002167,2.0383,8.6179,2.02E+11,0.247,45098717119,41328421234,2012/10/31,-0.102460328
2106,000001.XSHE,5.1116,0.8024,65578885325,0.7564,13.2071,1.46E+12,2,29531000000,16172000000,2012/11/30,0.251560635
2107,000002.XSHE,8.6511,1.7082,96208089408,1.9088,9.2962,3.67E+11,0.462,46128221601,38638284843,2012/11/30,0.156568482
2108,000008.XSHE,20.9547,9.781,723274503,0.0259,0.0294,813287368,0.0012,242106635.3,209516779.2,2012/11/30,0.092715819
2109,000060.XSHE,28.3875,2.7781,15327650738,2.6987,5.6313,23693760132,0.15,12400980768,11794439542,2012/11/30,0.218032112
2110,000069.XSHE,12.6992,2.3674,41592971798,2.5973,9.5243,91625433815,0.222,10338213590,8253117832,2012/11/30,0.311172036
2111,000100.XSHE,26.5102,1.5711,17884821740,1.0234,4.2966,68411683084,0.0575,48606221722,48753267618,2012/11/30,0.037930495
2112,000402.XSHE,10.9648,0.9192,17375438104,2.4095,7.4481,65165599804,0.46,8852292038,7545838179,2012/11/30,0.175951337
2113,000413.XSHE,35.3019,11.7746,4109590000,15.9281,35.1797,5260917331,0.27,578593939.2,350779291.2,2012/11/30,0.116513761
2114,000415.XSHE,13.1748,0.9921,7018968935,1.7807,5.1211,26412991464,0.3229,1868047131,1267227027,2012/11/30,0.188087424
2115,000423.XSHE,24.9739,6.2006,24525807638,16.6246,20.0247,25913621100,1.1297,1860838301,1059674557,2012/11/30,0.077599741
2116,000425.XSHE,8.2516,1.2506,20751347029,5.1436,12.3993,46457673390,0.95,24803092469,22542210825,2012/11/30,0.146136497
2117,000503.XSHE,415.963,5.8498,7271471630,0.2243,0.2854,6643446685,0.0039,121134496.9,121006500.5,2012/11/30,0.171817058
2118,000538.XSHE,29.7472,6.6802,43870698808,11.2971,18.527,47235305288,1.62,9659883124,8371228460,2012/11/30,0.076119388
2119,000540.XSHE,12.722,3.2203,7442687539,1.9069,17.2201,28460419650,0.3007,2109810370,1906228749,2012/11/30,0.192441889
2120,000559.XSHE,18.1761,1.7801,6420852203,2.5652,5.7372,12433303177,0.137,5943919534,5721439336,2012/11/30,0.114185557
2121,000568.XSHE,12.1594,5.6626,46828011261,24.3363,38.2656,57849021748,2.1125,8009254739,3998256424,2012/11/30,0.057031648
2122,000623.XSHE,17.5806,1.2186,11574033323,5.2619,5.8935,14101180533,0.6099,1023904323,874044000,2012/11/30,0.313758126
2123,000625.XSHE,28.923,1.6075,23873976873,1.8999,5.1036,47810167550,0.16,20221387320,20841073181,2012/11/30,0.298819495
2124,000627.XSHE,-28.7632,2.5735,3519333652,-3.5853,-5.0347,4516692069,-0.051,583240203.3,633114921.8,2012/11/30,0.080760462
2125,000630.XSHE,21.7804,2.2298,23385430330,1.6203,6.6121,54656914317,0.48,52720749382,52023289311,2012/11/30,0.148930189
2126,000651.XSHE,10.3868,2.8578,70594601853,5.5617,25.2057,1.44E+11,1.79,77164559080,71503460242,2012/11/30,0.086485281
2127,000671.XSHE,13.5393,3.4775,6619668481,1.9451,14.2439,15471983811,0.52,2977316287,2639079685,2012/11/30,0.255077563
2128,000686.XSHE,1405.0713,1.8612,13308729018,1.0435,2.7773,23526156122,0.21,867299201.8,719435740.1,2012/11/30,0.22795398
2129,000709.XSHE,54.8984,0.5804,24847541239,0.2638,0.8589,1.26E+11,0.03,86658700984,86262695218,2012/11/30,0.145321949
2130,000723.XSHE,-32.9935,2.5949,1167049270,-2.9147,-4.9149,1882996923,-0.16,880177335.2,913832918.7,2012/11/30,0.247592969
2131,000725.XSHE,13.4647,1.1159,27854377222,-1.3489,-2.5136,58129614650,-0.047,17122908001,18429230830,2012/11/30,0.101952278
2132,000728.XSHE,37.0075,1.1871,17539413000,1.6681,2.4988,29915866264,0.19,1156120176,705629957.9,2012/11/30,0.247485914
2133,000738.XSHE,42.6292,2.6555,6873292570,2.3785,4.3772,9888012085,0.1177,1497957572,1374029683,2012/11/30,0.178325164
2134,000750.XSHE,60.9131,4.7123,12328626815,1.6748,5.8626,24445479386,0.09,1099457674,860245903.8,2012/11/30,0.742728235
2135,000768.XSHE,45.7014,1.8986,17939921281,0.0913,0.3889,29764435613,0.0166,8777755553,8943297216,2012/11/30,0.230763407
2136,000776.XSHE,28.4285,2.1,65822521080,2.3314,5.6668,1.25E+11,0.31,5353234014,3053025472,2012/11/30,0.38669524
2137,000783.XSHE,26.8808,1.4781,17618267424,1.9747,4.6955,36704613168,0.23,1704469958,1022857318,2012/11/30,0.265156081
2138,000792.XSHE,19.2758,2.3753,36422660749,5.9202,12.6038,66893160255,1.1494,5888955716,3880644543,2012/11/30,0.170304676
2139,000826.XSHE,27.2605,5.5827,10390749782,6.761,15.7881,14507912976,0.545,1292423959,984202451.7,2012/11/30,0.231172261
2140,000839.XSHE,51.869,1.4857,8560900754,0.9976,1.9059,15460665817,0.0703,1358363534,1488848007,2012/11/30,0.102572686
2141,000858.XSHE,11.1996,3.5324,1.02E+11,20.5989,29.9482,1.37E+11,2.055,21126603443,10427199377,2012/11/30,0.046719305
2142,000876.XSHE,8.9838,1.6572,18262907601,8.0722,14.3034,32393719808,0.85,55664139017,54977120528,2012/11/30,0.188383562
2143,000895.XSHE,22.2213,5.6351,60196823445,13.8074,21.2044,70079366434,1.9073,29058147238,26361365306,2012/11/30,0.058310954
2144,000938.XSHE,34.1601,2.0917,1914483200,2.2614,5.4012,3629841100,0.225,4369943061,4325621096,2012/11/30,0.131328495
2145,000959.XSHE,-16.1547,1.0167,7416315143,-3.0058,-4.1408,16582877313,-0.1039,7871590701,8645646753,2012/11/30,0.100004007
2146,000961.XSHE,13.5027,2.1996,13511899845,1.8674,12.2535,43256133484,0.61,8189818818,7202564691,2012/11/30,0.185837729
2147,000963.XSHE,29.487,7.2087,13759701715,7.5914,22.0182,19735423957,0.8719,11068013837,10451258955,2012/11/30,0.072550993
2148,000983.XSHE,15.9128,2.1905,35451000000,4.9245,12.7255,68338771540,0.6084,23239421864,20325554618,2012/11/30,0.236445878
2149,002007.XSHE,37.6225,4.4138,11178373120,8.8367,9.5801,15193027674,0.4073,673968499.2,384036436.1,2012/11/30,0.084539599
2150,002008.XSHE,8.7802,2.2357,7248112404,8.4565,17.6822,10607708578,0.512,3198315493,2753045242,2012/11/30,0.178675659
2151,002024.XSHE,11.576,1.536,43412293722,3.5491,9.2981,89846683461,0.3321,72431467000,69526229000,2012/11/30,0.130939332
2152,002027.XSHE,-19.6532,1.7542,1064219608,0.2655,0.3822,1385873705,0.0077,866513594.9,867829240.3,2012/11/30,0.156216439
2153,002044.XSHE,20.62,3.4257,1349985000,6.1535,9.7842,2313178461,0.169,479068814.3,428584892.5,2012/11/30,0.204331046
2154,002065.XSHE,16.5535,3.3198,8341703448,9.8703,14.7047,13433869780,0.5094,2062326530,1728348496,2012/11/30,0.162960175
2155,002074.XSHE,34.2214,2.836,1282042080,5.634,10.3249,1976424834,0.18,505391263,448786304,2012/11/30,0.077090542
2156,002081.XSHE,25.6158,6.926,25730966033,8.3102,20.7274,33750496707,0.9101,8782901950,7937354057,2012/11/30,0.329905156
2157,002142.XSHE,6.2377,1.1747,25146915013,1.1126,16.6226,3.42E+11,1.16,7625162000,3426406000,2012/11/30,0.222472235
2158,002146.XSHE,10.9448,2.8028,20514924712,4.0969,19.296,42037853823,0.7,8394533604,6696504109,2012/11/30,0.276461231
2159,002153.XSHE,23.1765,5.4191,6290592000,12.7953,14.8686,6755645756,0.54,482733431.8,339067236.6,2012/11/30,0.067315575
2160,002174.XSHE,532.4291,4.753,1104759748,0.4138,0.829,1717035227,0.023,557152383.3,557654069.5,2012/11/30,0.114132282
2161,002230.XSHE,56.6461,7.3301,9210902739,6.3786,8.1923,11092793938,0.26,526942436.8,460544527.3,2012/11/30,0.243841971
2162,002236.XSHE,39.2715,11.9142,21667802256,14.5382,22.74,23830303364,0.68,2192882979,1854666091,2012/11/30,0.193970496
2163,002241.XSHE,40.1264,6.3022,30350518874,8.2268,16.77,35455061912,0.71,4531264610,3835592504,2012/11/30,0.053369035
2164,002252.XSHE,30.1162,6.6522,6124896000,12.9757,15.483,6351205611,0.29,420323906.5,257670365.4,2012/11/30,0.088692826
2165,002292.XSHE,43.8288,4.5678,6402048000,6.6105,7.4683,7859322218,0.25,805143183,683629777.1,2012/11/30,0.208560508
2166,002294.XSHE,29.2384,6.7392,16200172800,16.5922,19.1803,11936828307,1,1345545389,840443584.7,2012/11/30,0.030400532
2167,002304.XSHE,18.1663,8.0624,1.08E+11,23.4359,41.5158,1.42E+11,4.47,13996989331,7699199766,2012/11/30,-0.064428928
2168,002310.XSHE,27.1392,6.3397,15073591826,8.6083,19.5583,20863209083,1.38,2481464021,1946024972,2012/11/30,0.253307612
2169,002352.XSHE,30.6511,2.0664,1448430816,3.6023,5.1947,1882901067,0.47,608196366.2,573288559.3,2012/11/30,0.092960765
2170,002385.XSHE,24.6137,4.0211,15350640000,8.7556,11.859,18192584783,0.54,7292145787,6788061902,2012/11/30,0.1279458
2171,002411.XSHE,27.4083,2.542,2078190000,5.0428,6.7112,2911790407,0.23,742393121.6,689190007.2,2012/11/30,0.124012127
2172,002415.XSHE,29.6915,7.123,54935527561,14.2361,17.0524,56628318000,0.62,4797847375,3530729928,2012/11/30,0.137472362
2173,002424.XSHE,32.3391,3.6459,7140672000,4.697,7.1447,9276396117,0.29,832399002.6,664802244,2012/11/30,0.042157471
2174,002426.XSHE,33.5473,1.7021,2258312400,3.6578,4.9446,3259222748,0.162,1276515090,1196425917,2012/11/30,0.113508101
2175,002450.XSHE,37.4757,4.2027,12262279800,9.4263,15.2135,14851069366,0.5333,1459303292,1112683719,2012/11/30,0.227898517
2176,002456.XSHE,29.6356,6.1011,7127040000,6.2114,18.2277,9661783807,1.02,2468326102,2241931658,2012/11/30,0.130667687
2177,002460.XSHE,39.8216,3.2901,2579280880,5.8623,6.9882,3267959914,0.35,457843118.1,402998162.2,2012/11/30,0.14393445
2178,002465.XSHE,30.1467,1.7906,7547897777,2.8067,3.2856,9230608824,0.42,760086190.6,665239623.1,2012/11/30,0.27092943
2179,002466.XSHE,79.3515,3.6143,3641190000,3.2782,3.8068,4482997813,0.26,306848412.8,269745359,2012/11/30,0.299962
2180,002468.XSHE,-96.4088,2.2827,1645056000,1.1117,1.2929,2458328928,0.042,888852995.6,892536543.6,2012/11/30,0.109249153
2181,002470.XSHE,16.29,2.5115,8736000000,8.2204,15.1605,13475914714,0.71,8263896163,7704462948,2012/11/30,0.159433805
2182,002475.XSHE,36.0544,4.5649,9124500000,6.9322,9.7015,12508521138,0.51,2161773930,1877029949,2012/11/30,0.107217678
2183,002500.XSHE,66.197,2.1771,13198900000,1.102,2.4225,25288791287,0.06,773358931,647156401,2012/11/30,0.33273788
2184,002508.XSHE,19.0408,2.6534,4300800000,7.7729,10.3497,5045587947,0.63,1322727096,1140226917,2012/11/30,0.09225617
2185,002555.XSHE,102.7186,1.9192,1482040000,1.3161,1.4343,1445205346,0.082,231159706.4,219570728.2,2012/11/30,-0.037997864
2186,002558.XSHE,27.0949,2.0444,1215585000,4.6748,4.7894,1375033379,0.48,257136564.5,229521289.9,2012/11/30,0.17377242
2187,002572.XSHE,24.0272,2.7012,3807060000,6.6749,7.5459,3913107531,0.49,784168915.3,656959526.3,2012/11/30,0.405294006
2188,002601.XSHE,15.3976,1.5742,3361440000,6.3982,8.8821,5393824119,0.98,1492900082,1277061118,2012/11/30,0.287455962
2189,002602.XSHE,15.6843,1.0469,1651125000,4.8998,5.5392,2114114595,0.3292,693511863.4,591994154.8,2012/11/30,0.152620777
2190,002608.XSHE,26.3592,1.0295,2072700000,1.0398,2.8413,6599892089,0.39,1659123273,1612791304,2012/11/30,0.245397198
2191,002624.XSHE,38.1351,2.5363,1240000000,4.0637,5.6769,1614754089,0.14,278380001.6,254417605.2,2012/11/30,0.120959979
2192,002673.XSHE,105.4971,2.6337,13224000000,1.5872,4.0174,22716351640,0.15,645650421.3,427595210.9,2012/11/30,0.381191864
2193,300003.XSHE,14.6353,2.5199,6374200000,12.7506,13.3495,7575355465,0.4004,751525453.4,377339663.6,2012/11/30,0.165624753
2194,300015.XSHE,34.7709,4.4159,6454992000,8.257,10.4678,7554587641,0.35,1219477300,1028369278,2012/11/30,0.125740152
2195,300017.XSHE,30.6008,2.7299,2225312147,6.3264,6.7792,2975405149,0.35,556212342.7,499189522.3,2012/11/30,0.170525337
2196,300024.XSHE,34.6534,5.2524,6852133200,7.0442,9.4284,7423250235,0.39,755152707.4,642480088.2,2012/11/30,0.171597383
2197,300027.XSHE,33.3545,4.5251,7832160000,4.4278,7.8556,11022223590,0.22,707800581.6,643174964.7,2012/11/30,0.100407184
2198,300033.XSHE,58.8261,1.4818,1653120000,1.3296,1.4679,2017575481,0.12,131379033.7,118495768.3,2012/11/30,0.108921055
2199,300059.XSHE,37.6647,1.5172,2620800000,2.5488,2.6989,3518001028,0.14,171231662.3,128870471.2,2012/11/30,0.202570985
2200,300070.XSHE,49.3962,5.4391,18263691600,2.661,3.1996,20078171966,0.19,708175924.3,571883983.1,2012/11/30,0.207101443
2201,300072.XSHE,27.811,3.0911,3781857600,4.7161,8.5554,5427123537,0.26,611124649,489957207.6,2012/11/30,0.229416404
2202,300122.XSHE,61.4581,5.6373,12976000000,5.8476,6.3043,12026863372,0.36,496960638.2,368272734.3,2012/11/30,0.023436813
2203,300124.XSHE,24.2082,2.9986,7845984000,8.8141,9.45,7561748704,0.62,860950935.9,626520229.3,2012/11/30,0.186822547
2204,300136.XSHE,47.9907,2.7401,1853426000,2.9106,3.1918,1920824987,0.1617,140134724.6,116215723.7,2012/11/30,0.150323475
2205,300144.XSHE,24.4753,2.1431,6103944000,7.0132,7.8374,7587162582,0.39,448844863.1,199284722.3,2012/11/30,0.161674098
2206,300251.XSHE,22.9196,2.6683,4844100800,7.192,7.564,5634367761,0.57,535620192.1,381910689,2012/11/30,0.741637446
2207,300315.XSHE,54.1703,4.4246,3873832200,9.0738,9.3449,4076991265,0.36,159261813.7,102485314.2,2012/11/30,-0.03419636
2208,600000.XSHG,4.1536,0.821,1.39E+11,0.9007,16.4012,3.09E+12,1.401,60830000000,26779000000,2012/11/30,0.329754201
2209,600008.XSHG,17.1977,1.6125,8624000000,1.6389,4.5077,21394288952,0.11,2043917565,1757990456,2012/11/30,0.114768634
2210,600009.XSHG,14.0524,1.4095,21678282540,6.743,7.6507,25759295349,0.61,3519846595,2376779174,2012/11/30,0.107554666
2211,600010.XSHG,-502.0014,2.4227,30961962436,0.1476,0.6254,79604738281,0.04,29511946122,29103666694,2012/11/30,0.120383918
2212,600015.XSHG,4.8671,0.8113,57743188292,0.6824,13.5943,1.42E+12,1.03,29372000000,17151000000,2012/11/30,0.227754578
2213,600018.XSHG,12.2332,1.2171,55977741939,5.1643,7.7199,83550003861,0.1549,21438429925,16644017462,2012/11/30,0.069110293
2214,600019.XSHG,6.9119,0.722,81781264571,4.7489,9.8209,1.83E+11,0.62,1.46E+11,1.43E+11,2012/11/30,0.047108536
2215,600021.XSHG,11.1193,1.339,8730136169,2.0662,8.3015,31228143091,0.2407,10808110322,10555468316,2012/11/30,0.137270728
2216,600031.XSHG,9.0322,2.6869,61888705017,10.5242,27.5171,1.13E+11,0.77,40699468000,34153065000,2012/11/30,0.299380898
2217,600038.XSHG,43.9983,3.3575,5188443000,1.9514,4.8312,8060146618,0.2184,1397379310,1301037042,2012/11/30,0.223667889
2218,600048.XSHG,11.8915,2.1636,81872795665,2.1414,10.453,2.76E+11,0.54,31307091184,25213701302,2012/11/30,0.185699588
2219,600050.XSHG,36.6212,0.9363,67193210572,1.1672,2.5668,3.27E+11,0.0865,1.91E+11,1.84E+11,2012/11/30,0.104095904
2220,600061.XSHG,-167.008,2.8101,1630515172,-0.3044,-0.8126,3109403180,-0.011,2329423401,2336587428,2012/11/30,0.147394355
2221,600066.XSHG,10.6237,2.148,14669961072,9.2639,19.149,21162682415,0.82,13309007254,12285957081,2012/11/30,0.211533271
2222,600068.XSHG,10.8952,1.3558,16530555551,2.0549,10.7641,75841050998,0.36,40106963914,38478686421,2012/11/30,0.158235503
2223,600074.XSHG,-24.3248,12.0567,2671412832,-7.0223,-49.8713,4394693984,-0.227,1336637803,1539815287,2012/11/30,0
